1538.5,359.88,95.79,456.03,19.77,1,Buzz Drilldrin,388021.17
1539.01,385.82,90.17,509.98,26.45,1,Buzz Drilldrin,388599.9
1540.55,380.38,98.2,518.18,21.67,1,Buzz Drilldrin,389170.47
1541,420.03,82.32,570.62,34.86,1,Buzz Drilldrin,389800.51
1542.53,445.74,91.58,636.24,28.12,1,Buzz Drilldrin,390469.12
1543.05,400.3,90.46,677.08,29.7,1,Buzz Drilldrin,391069.57
1544.52,434.68,84.37,620.24,29.01,1,Buzz Drilldrin,391721.59
1545.09,418.12,92.33,576.86,28.64,1,Buzz Drilldrin,392348.77
1546.56,447.43,89.05,641.85,31.38,1,Buzz Drilldrin,393019.92
1547.01,447.43,81.63,655.22,35.54,1,Buzz Drilldrin,393691.07
1548.61,386.6,87.5,777.45,33.86,1,Buzz Drilldrin,394270.97
1549.06,401.57,80.88,772.85,32.51,1,Buzz Drilldrin,394873.32
1550.53,400.22,80.44,624.5,36.15,1,Buzz Drilldrin,395473.65
1551.09,402.35,80.23,655.66,36.87,1,Buzz Drilldrin,396077.18
1552.54,398.16,86.5,559.41,33.34,1,Buzz Drilldrin,396674.42
1553.1,473.98,88.22,595.98,30.94,1,Buzz Drilldrin,397385.39
1554.58,361.15,98.13,610.28,22.39,1,Buzz Drilldrin,397927.11
1555.03,348.97,97.63,471.31,20.86,1,Buzz Drilldrin,398450.57
1556.6,499.91,95.11,413.79,22.74,1,Buzz Drilldrin,399200.43
1557.04,367.44,87.22,550.04,35.51,1,Buzz Drilldrin,399751.59
1558.54,422.64,84.95,656.94,33.46,1,Buzz Drilldrin,400385.55
1559.1,453.34,79.76,592.1,37.65,1,Buzz Drilldrin,401065.56
1560.6,336.78,82.86,598.53,34.55,1,Buzz Drilldrin,401570.73
1561.1,422.49,84.19,595.03,32.41,1,Buzz Drilldrin,402204.46
1562.55,358.02,102.42,265.34,17.12,1,Buzz Drilldrin,402741.49
1563.05,385.41,99.75,335.17,20.77,1,Buzz Drilldrin,403319.6
1564.51,387.68,114.34,214.84,4.42,1,Buzz Drilldrin,403901.12
1565.1,406.46,106.6,366.6,11.23,1,Buzz Drilldrin,404510.81
1566.53,426.62,99.9,647.89,16.95,1,Buzz Drilldrin,405150.74
1567,425.59,93.66,619.8,24.91,1,Buzz Drilldrin,405789.12
1568.55,391.08,106.85,525.99,16.89,1,Buzz Drilldrin,406375.74
1569.02,375.84,95.65,645.8,17.26,1,Buzz Drilldrin,406939.5
1570.57,404.28,105.37,565.29,17.83,1,Buzz Drilldrin,407545.92
1571.04,444.34,105.19,534.02,10.91,1,Buzz Drilldrin,408212.43
1572.59,503.75,110.56,393.5,6.85,1,Buzz Drilldrin,408968.05
1573.06,374.35,108.25,388.37,10.1,1,Buzz Drilldrin,409529.58
1574.66,403.28,88.19,601.88,32.62,1,Buzz Drilldrin,410134.5
1575.02,469.09,99.68,755.23,19.88,1,Buzz Drilldrin,410838.14
1576.6,371.16,94.06,673.64,32.3,1,Buzz Drilldrin,411394.88
1577.06,505.71,94.02,704.72,21.43,1,Buzz Drilldrin,412153.45
1578.53,373.41,82.24,694.11,34.41,1,Buzz Drilldrin,412713.57
1579.05,397.43,91,720.86,20.71,1,Buzz Drilldrin,413309.72
1580.67,386.41,100.04,730.16,19.65,1,Buzz Drilldrin,413889.33
1581.09,438.41,86.53,799.33,27.96,1,Buzz Drilldrin,414546.95
1582.56,375.23,85.92,804.63,34.03,1,Buzz Drilldrin,415109.79
1583.02,416.02,103.21,713.39,16.99,1,Buzz Drilldrin,415733.82
1584.61,436.51,86.6,784.25,31.93,1,Buzz Drilldrin,416388.59
1585.07,415.19,95.47,791.37,24.61,1,Buzz Drilldrin,417011.38
1586.53,297.95,85.74,693.98,35.16,1,Buzz Drilldrin,417458.3
1587.02,387.16,78.32,712.55,37.52,1,Buzz Drilldrin,418039.04
1588.52,447.58,85.81,802.53,24.76,1,Buzz Drilldrin,418710.41
1589.03,391.22,94.96,837.68,29.09,1,Buzz Drilldrin,419297.24
1590.54,413.78,82.35,799.77,33.14,1,Buzz Drilldrin,419917.91
1591.01,462.5,80.52,695.48,36.19,1,Buzz Drilldrin,420611.66
1592.52,374.49,101.16,666.95,18.82,1,Buzz Drilldrin,421173.39
1593.11,396.36,87.76,730.14,31.66,1,Buzz Drilldrin,421767.93
1594.5,422.46,88.26,667.15,30.86,1,Buzz Drilldrin,422401.62
1595.09,420.48,86.86,719.75,29,1,Buzz Drilldrin,423032.34
1596.54,413.01,85.99,792.92,34.43,1,Buzz Drilldrin,423651.86
1597,357.76,92.19,765.26,23.48,1,Buzz Drilldrin,424188.5
1598.57,469.82,82.06,715.14,34.45,1,Buzz Drilldrin,424893.23
1599.04,408.89,100.94,684.43,19.71,1,Buzz Drilldrin,425506.57
1600.56,380.65,101.81,582.59,11.1,1,Buzz Drilldrin,426077.54
1601.08,444.4,100.55,400.77,18.41,1,Buzz Drilldrin,426744.14
1602.52,414.37,98.02,465.17,15.59,1,Buzz Drilldrin,427365.7
1603.11,465.32,111.35,450.47,7.63,1,Buzz Drilldrin,428063.68
1604.61,372.9,109.48,403.54,10.97,1,Buzz Drilldrin,428623.03
1605.07,502.53,104.18,417.57,14.69,1,Buzz Drilldrin,429376.83
1606.52,384.19,103.64,408.02,16.17,1,Buzz Drilldrin,429953.11
1607.15,432.27,92.51,547.51,25.35,1,Buzz Drilldrin,430601.52
1608.57,310.1,100.55,590.39,19.01,1,Buzz Drilldrin,431066.67
1609.03,351.92,92.22,642.41,22.74,1,Buzz Drilldrin,431594.55
1610.53,395.58,96.15,675.29,22.04,1,Buzz Drilldrin,432187.92
1611.11,427.71,89.85,667.74,28.12,1,Buzz Drilldrin,432829.48
1612.61,404.19,99.54,530.52,19.6,1,Buzz Drilldrin,433435.76
1613.07,422.25,108.18,379.11,10.67,1,Buzz Drilldrin,434069.14
1614.62,393.64,113.41,361.54,6.19,1,Buzz Drilldrin,434659.6
1615.02,362.99,106.38,276.02,11.9,1,Buzz Drilldrin,435204.08
1616.52,463.98,104.18,275.47,13.34,1,Buzz Drilldrin,435900.05
1617.1,394.34,113.48,224.52,5.22,1,Buzz Drilldrin,436491.56
1618.53,429.09,111.5,196.61,7.21,1,Buzz Drilldrin,437135.2
1619.05,456.17,107.43,175.77,11.15,1,Buzz Drilldrin,437819.46
1620.65,453.68,108.9,203.1,10.46,1,Buzz Drilldrin,438499.98
1621.05,369.58,105.3,245.33,12.83,1,Buzz Drilldrin,439054.35
1622.53,417.26,98.82,464.83,21.88,1,Buzz Drilldrin,439680.24
1623.04,348.05,95.86,640.47,25.52,1,Buzz Drilldrin,440202.32
1624.59,394.71,100.55,422.2,18.28,1,Buzz Drilldrin,440794.39
1625.04,428.23,102.53,475.33,18.16,1,Buzz Drilldrin,441436.73
1626.53,288.26,81.63,701.74,37.22,1,Buzz Drilldrin,441869.12
1627.01,221.1,88.33,490.14,28.71,1,Buzz Drilldrin,442200.77
1628.55,403.38,97.92,631.48,20.73,1,Buzz Drilldrin,442805.84
1629,416.37,98.78,437.49,19.21,1,Buzz Drilldrin,443430.4
1630.6,376.48,109.73,205.29,8.12,1,Buzz Drilldrin,443995.12
1631.11,359.96,101.19,312,14.57,1,Buzz Drilldrin,444535.06
1632.58,435.94,92.62,560.05,24.2,1,Buzz Drilldrin,445188.97
1633.03,370.5,91.54,537.2,26.94,1,Buzz Drilldrin,445744.72
1634.51,392.85,97.92,547.58,23.68,1,Buzz Drilldrin,446333.99
1635.02,374.63,84.66,593.8,32.12,1,Buzz Drilldrin,446895.93
1636.52,392.33,99.93,361.24,18.48,1,Buzz Drilldrin,447484.42
1637.09,444.39,102.49,387.33,16.29,1,Buzz Drilldrin,448151.01
1638.73,405.94,106.35,427.7,16.86,1,Buzz Drilldrin,448759.92
1639.06,398.8,108.72,347.37,10.47,1,Buzz Drilldrin,449358.12
1640.7,378.08,98.28,331.2,18.3,1,Buzz Drilldrin,449925.24
1641.1,420.54,106.63,408.19,12.61,1,Buzz Drilldrin,450556.05
1642.51,401.36,99.1,445.96,18.34,1,Buzz Drilldrin,451158.09
1643.01,394.6,94.75,434.11,22.84,1,Buzz Drilldrin,451749.99
1644.52,455.43,87.68,574.82,29.75,1,Buzz Drilldrin,452433.14
1645.03,337.22,96.19,538.07,22.1,1,Buzz Drilldrin,452938.97
1646.54,441.17,105.55,300.79,13.53,1,Buzz Drilldrin,453600.72
1647.1,378.97,102.96,301.59,15.33,1,Buzz Drilldrin,454169.17
1648.61,446.23,99.54,394.39,18.63,1,Buzz Drilldrin,454838.51
1649.05,446.23,96.73,415.96,22.29,1,Buzz Drilldrin,455507.85
1650.53,432.75,85.78,585.73,37.14,1,Buzz Drilldrin,456156.97
1651.08,163.19,89.7,434.98,28.39,1,Buzz Drilldrin,456401.75
1652.56,178.57,95.43,376.55,24,1,Buzz Drilldrin,456669.6
1653.07,280.57,91.72,533.9,27.06,1,Buzz Drilldrin,457090.45
1654.6,347.12,89.7,509.79,31.81,1,Buzz Drilldrin,457611.13
1655.07,390.67,78.53,658.42,41.3,1,Buzz Drilldrin,458197.14
1656.57,235.22,90.28,494.75,29.54,1,Buzz Drilldrin,458549.97
1657.05,337.1,89.45,628.68,30.27,1,Buzz Drilldrin,459055.62
1658.54,287.34,84.33,619.42,34.95,1,Buzz Drilldrin,459486.63
1659,353.02,83.33,611.05,35.73,1,Buzz Drilldrin,460016.16
1660.55,334.48,94.57,733.36,29.1,1,Buzz Drilldrin,460517.88
1661.19,343.14,79.62,724.95,39.37,1,Buzz Drilldrin,461032.59
1662.54,272.95,77.27,677.96,43.07,1,Buzz Drilldrin,461442.02
1663.07,288.93,99.1,675.94,22.02,1,Buzz Drilldrin,461875.42
1664.55,360.01,89.13,717.23,33.73,1,Buzz Drilldrin,462415.43
1665.09,297.51,95.86,695.03,26.8,1,Buzz Drilldrin,462861.7
1666.55,272.93,96.47,556.55,24.95,1,Buzz Drilldrin,463271.1
1667.04,327.58,90.17,653.51,31.08,1,Buzz Drilldrin,463762.47
1668.53,385.05,100.37,613.85,20.56,1,Buzz Drilldrin,464340.04
1669.08,329.86,94.02,634.17,26.91,1,Buzz Drilldrin,464834.83
1670.54,343.21,90.64,748.54,28.89,1,Buzz Drilldrin,465349.65
1671.05,353.98,88.04,776.49,30.85,1,Buzz Drilldrin,465880.62
1672.53,355.98,86.68,741.09,37.8,1,Buzz Drilldrin,466414.59
1673.06,361.92,90.71,569.2,27.63,1,Buzz Drilldrin,466957.47
1674.58,300.18,94.85,465.31,26.56,1,Buzz Drilldrin,467407.74
1675.09,404.27,83.29,594.84,36.88,1,Buzz Drilldrin,468014.15
1676.51,317.31,93.09,674.9,28.59,1,Buzz Drilldrin,468490.12
1677.08,462.82,81.09,750.5,35.62,1,Buzz Drilldrin,469184.35
1678.58,242.24,94.38,632.98,26.3,1,Buzz Drilldrin,469547.71
1679.1,444.12,85.52,688.94,33.61,1,Buzz Drilldrin,470213.89
1680.54,404.36,98.56,695.78,23.17,1,Buzz Drilldrin,470820.43
1681.11,233.18,88.98,635.63,29.97,1,Buzz Drilldrin,471170.2
1682.51,380.75,80.7,650.14,40.81,1,Buzz Drilldrin,471741.33
1683.03,304.26,84.48,588.8,35.73,1,Buzz Drilldrin,472197.72
1684.53,302.95,84.08,635.6,34.64,1,Buzz Drilldrin,472652.14
1685.03,260.04,85.09,609,31.94,1,Buzz Drilldrin,473042.2
1686.57,241.92,93.12,556.79,28.48,1,Buzz Drilldrin,473405.08
1687.08,369.51,95.79,699.27,26.93,1,Buzz Drilldrin,473959.35
1688.56,299.32,87.04,613.21,31.04,1,Buzz Drilldrin,474408.33
1689.08,303.27,93.88,592.8,26.98,1,Buzz Drilldrin,474863.24
1690.53,216.5,83.54,549.84,39.53,1,Buzz Drilldrin,475187.99
1691,261.78,82.46,606.02,39.93,1,Buzz Drilldrin,475580.66
1692.69,334.76,82.28,586.44,32.8,1,Buzz Drilldrin,476082.8
1693.01,118.01,94.67,449.5,24.84,1,Buzz Drilldrin,476259.82
1694.57,360.24,92.04,567.83,30,1,Buzz Drilldrin,476800.18
1695.05,287.39,96.73,688.14,24.85,1,Buzz Drilldrin,477231.27
1696.56,353.17,101.45,606.3,19.71,1,Buzz Drilldrin,477761.03
1697.02,417.26,83.07,502.26,36.8,1,Buzz Drilldrin,478386.92
1698.58,379.9,89.99,550.48,30.31,1,Buzz Drilldrin,478956.77
1699.03,286.85,92.8,510.85,27.07,1,Buzz Drilldrin,479387.05
1700.52,360.34,81.31,663.59,39.06,1,Buzz Drilldrin,479927.56
1701.02,248.19,88.12,410.35,32.86,1,Buzz Drilldrin,480299.84
1702.51,444.09,91.79,615.38,29.25,1,Buzz Drilldrin,480965.98
1703.05,317.46,81.6,488.93,37.23,1,Buzz Drilldrin,481442.17
1704.55,312.64,87.22,480.34,33.24,1,Buzz Drilldrin,481911.13
1705.01,301.83,91.5,613.35,28.25,1,Buzz Drilldrin,482363.88
1706.57,321.3,91.83,568.91,27.37,1,Buzz Drilldrin,482845.83
1707.04,270.06,89.52,474.75,32.28,1,Buzz Drilldrin,483250.92
1708.5,368.5,85.78,597.95,37.49,1,Buzz Drilldrin,483803.67
1709.07,310.9,85.74,579.23,33.72,1,Buzz Drilldrin,484270.02
1710.59,241.01,92.44,565.69,29.09,1,Buzz Drilldrin,484631.54
1711.05,412.95,82.75,564.16,38.64,1,Buzz Drilldrin,485250.96
1712.56,414.3,95.32,602.71,25.52,1,Buzz Drilldrin,485872.41
1713.07,288.88,89.41,638.45,39.39,1,Buzz Drilldrin,486305.73
1714.5,94.65,84.59,397.39,32.2,1,Buzz Drilldrin,486447.7
1715.06,349.49,82.57,573.76,36.13,1,Buzz Drilldrin,486971.93
1716.51,233.73,105.08,517.32,13.58,1,Buzz Drilldrin,487322.52
1717.04,290.98,95.97,542.84,24.51,1,Buzz Drilldrin,487758.99
1718.55,395.13,77.63,698.44,43.67,1,Buzz Drilldrin,488351.68
1719.06,121.39,83.58,382.74,37.16,1,Buzz Drilldrin,488533.77
1720.56,265.8,92.58,352.97,28.53,1,Buzz Drilldrin,488932.47
1721.06,294.35,86.21,407.22,36,1,Buzz Drilldrin,489373.99
1722.52,254.27,94.42,391.7,27.03,1,Buzz Drilldrin,489755.4
1723.05,178.55,97.16,289.59,24.31,1,Buzz Drilldrin,490023.23
1724.53,291.3,84.05,498.43,36.09,1,Buzz Drilldrin,490460.18
1725.09,305.96,80.34,537.89,39.1,1,Buzz Drilldrin,490919.12
1726.52,326.35,96.15,410.15,24.27,1,Buzz Drilldrin,491408.65
1727.09,340.49,92.84,435.4,28.35,1,Buzz Drilldrin,491919.39
1728.57,391.96,87.58,616.59,32.95,1,Buzz Drilldrin,492507.33
1729.02,307.5,81.74,594.47,38.26,1,Buzz Drilldrin,492968.58
1730.54,341.05,91.25,596.81,29.91,1,Buzz Drilldrin,493480.16
1731.03,374.68,85.63,590.97,36.1,1,Buzz Drilldrin,494042.18
1732.53,379.39,86.86,436.54,31.15,1,Buzz Drilldrin,494611.27
1733.06,286.67,91.97,551.61,27.6,1,Buzz Drilldrin,495041.28
1734.52,200.57,89.23,383.18,32.63,1,Buzz Drilldrin,495342.14
1735.08,315.06,81.7,577.02,37.31,1,Buzz Drilldrin,495814.73
1736.63,333.45,88.77,473.4,31.85,1,Buzz Drilldrin,496314.9
1737.08,333.45,91.97,475.86,28.72,1,Buzz Drilldrin,496815.08
1738.58,456.43,76.73,556.48,41.49,1,Buzz Drilldrin,497499.73
1739.02,215.98,96.8,335.91,22.16,1,Buzz Drilldrin,497823.7
1740.55,268.51,78.39,424.39,41.45,1,Buzz Drilldrin,498226.47
1741.04,351.94,84.15,443.95,35.81,1,Buzz Drilldrin,498754.38
1742.52,303.75,104.11,390.09,16.78,1,Buzz Drilldrin,499210.01
1743.02,343.47,96.87,473.91,23.79,1,Buzz Drilldrin,499725.22
1744.54,346.13,119.46,45.13,1.03,1,Buzz Drilldrin,500244.41
1745.07,364.79,103.07,316.06,18.23,1,Buzz Drilldrin,500791.59
1746.59,469.68,96.58,533.98,24.04,1,Buzz Drilldrin,501496.11
1747.03,427.97,85.41,575.16,36.53,1,Buzz Drilldrin,502138.07
1748.54,210.32,102.35,522.4,18.33,1,Buzz Drilldrin,502453.55
1749,381.36,88.15,513.64,32.67,1,Buzz Drilldrin,503025.59
1750.53,409.72,74.86,651.27,43.12,1,Buzz Drilldrin,503640.17
1751.01,265.88,84.44,373.61,36.2,1,Buzz Drilldrin,504038.99
1752.75,433.12,85.96,697.66,31.87,1,Buzz Drilldrin,504688.67
1753.04,180.79,112.79,507.76,8.43,1,Buzz Drilldrin,504959.85
1754.54,304.07,99.39,545.69,18.72,1,Buzz Drilldrin,505415.95
1755.01,419.26,92.08,556.87,29.81,1,Buzz Drilldrin,506044.84
1756.51,236.74,119.93,227.68,1.83,1,Buzz Drilldrin,506399.95
1757.02,302.7,114.16,346.15,10.12,1,Buzz Drilldrin,506854.0
1758.52,468.08,89.16,462.89,28.75,1,Buzz Drilldrin,507556.12
1759.01,245.55,108.51,412.59,11.2,1,Buzz Drilldrin,507924.45
1760.54,472,109.3,546.32,9.58,1,Buzz Drilldrin,508632.45
1761.08,398.71,97.66,586.39,25.16,1,Buzz Drilldrin,509230.52
1762.52,410.58,81.56,564.26,37.23,1,Buzz Drilldrin,509846.39
1763.03,452.54,88.12,614.14,30.19,1,Buzz Drilldrin,510525.2
1764.52,330.23,106.2,419.32,16.53,1,Buzz Drilldrin,511020.54
1765.1,458.13,82.79,549.82,38.39,1,Buzz Drilldrin,511707.73
1766.59,376.03,79.9,482.1,39.72,1,Buzz Drilldrin,512271.77
1767.01,416.11,97.38,650.78,22.41,1,Buzz Drilldrin,512895.93
1768.52,419.68,84.23,558.46,33.1,1,Buzz Drilldrin,513525.45
1769.14,413.38,104.08,564.79,18.56,1,Buzz Drilldrin,514145.52
1770.71,140.63,94.35,330.91,26.59,1,Buzz Drilldrin,514356.47
1771,432.95,93.74,488.53,26.83,1,Buzz Drilldrin,515005.89
1772.59,221.7,103.17,535.38,18.64,1,Buzz Drilldrin,515338.44
1773.03,452.74,88.84,398.72,31.31,1,Buzz Drilldrin,516017.55
1774.61,456.41,92.04,520.03,27.69,1,Buzz Drilldrin,516702.16
1775.05,326.77,97.41,500.72,23.31,1,Buzz Drilldrin,517192.32
1776.57,462.56,80.59,634.57,40.37,1,Buzz Drilldrin,517886.16
1777.03,165.78,77.92,405.2,41.44,1,Buzz Drilldrin,518134.83
1778.53,252.41,98.24,413.02,24.17,1,Buzz Drilldrin,518513.45
1779.02,332.64,98.6,483.17,23.08,1,Buzz Drilldrin,519012.41
1780.52,484.49,90.6,570.76,27.72,1,Buzz Drilldrin,519739.14
1781.05,208.07,90.28,265.32,30.19,1,Buzz Drilldrin,520051.24
1782.51,219.39,93.02,417.74,28.02,1,Buzz Drilldrin,520380.33
1783.07,193.53,101.19,375.26,18.69,1,Buzz Drilldrin,520670.62
1784.55,310.58,90.67,312.48,32.42,1,Buzz Drilldrin,521136.49
1785.01,410.99,73.35,541.01,43.19,1,Buzz Drilldrin,521752.97
1786.63,107.74,82.79,307.75,37.76,1,Buzz Drilldrin,521914.58
1787.03,319.01,98.89,491.86,20.58,1,Buzz Drilldrin,522393.1
1788.51,330.52,79.87,486.48,44.16,1,Buzz Drilldrin,522888.88
1789.04,217.9,78.64,405.52,41.77,1,Buzz Drilldrin,523215.73
1790.51,408.53,93.63,368.19,29.26,1,Buzz Drilldrin,523828.52
1791.06,412.17,71.15,549.44,48.16,1,Buzz Drilldrin,524446.78
1792.53,212.12,92.3,397.34,27.98,1,Buzz Drilldrin,524764.96
1793.05,197.04,94.53,308.25,23.13,1,Buzz Drilldrin,525060.52
1794.56,271.23,100.29,317.58,21.91,1,Buzz Drilldrin,525467.36
1795.09,446.84,84.05,432.22,33.12,1,Buzz Drilldrin,526137.62
1796.52,307.95,91.03,409.75,30.43,1,Buzz Drilldrin,526599.55
1797.07,168.67,90.57,319.67,29.3,1,Buzz Drilldrin,526852.56
1798.57,329.67,96.73,452.87,24.16,1,Buzz Drilldrin,527347.07
1799.09,261.13,96.37,532.71,26.15,1,Buzz Drilldrin,527738.76
1800.55,369.87,88.48,451.26,31,1,Buzz Drilldrin,528293.57
1801.05,368.84,93.02,524.23,28.45,1,Buzz Drilldrin,528846.83
1802.51,417.4,98.24,507.32,24.38,1,Buzz Drilldrin,529472.93
1803.08,352.47,91.39,416.89,29.25,1,Buzz Drilldrin,530001.64
1804.6,281.01,87.07,426.01,32.92,1,Buzz Drilldrin,530423.16
1805.01,348.33,86.64,439.58,35.17,1,Buzz Drilldrin,530945.66
1806.54,208.18,85.6,441.57,34.67,1,Buzz Drilldrin,531257.93
1807.07,400.5,83.11,450.3,38,1,Buzz Drilldrin,531858.68
1808.58,296.92,87.32,436.85,31.47,1,Buzz Drilldrin,532304.06
1809.02,242.62,95.5,485.27,27.17,1,Buzz Drilldrin,532667.99
1810.52,287.31,80.62,446.57,40.89,1,Buzz Drilldrin,533098.95
1811.03,338.21,79.83,398.11,40.62,1,Buzz Drilldrin,533606.26
1812.52,178.81,85.7,360.46,34.28,1,Buzz Drilldrin,533874.47
1813.06,256.3,84.15,409.37,37.03,1,Buzz Drilldrin,534258.92
1814.52,460.25,91.47,437.91,28.4,1,Buzz Drilldrin,534949.3
1815.08,208.55,94.49,329.82,26.93,1,Buzz Drilldrin,535262.12
1816.52,296.08,91.76,387.73,28.04,1,Buzz Drilldrin,535706.24
1817.05,195.78,94.82,323.84,24.67,1,Buzz Drilldrin,535999.91
1818.52,263,93.92,256.47,28.37,1,Buzz Drilldrin,536394.41
1819,415.71,77.24,446.01,43.59,1,Buzz Drilldrin,537017.97
1820.53,339.44,78.79,438.22,42.44,1,Buzz Drilldrin,537527.13
1821.06,312.37,83.51,341.39,37.45,1,Buzz Drilldrin,537995.69
1822.52,359.19,85.34,359.29,36.65,1,Buzz Drilldrin,538534.47
1823,296.94,100.58,334.87,19.19,1,Buzz Drilldrin,538979.88
1824.57,353.12,86.46,324.02,33.36,1,Buzz Drilldrin,539509.56
1825.07,500.52,93.63,378.34,27.46,1,Buzz Drilldrin,540260.34
1826.64,482.17,100.83,275.17,20.71,1,Buzz Drilldrin,540983.59
1827.03,482.17,96.91,230.08,25.4,1,Buzz Drilldrin,541706.84
1828.12,409.01,86.42,438.15,34.64,1,Buzz Drilldrin,542320.35
1829.01,324.18,86.32,430.76,33.43,1,Buzz Drilldrin,542806.62
1830.61,323.91,84.66,425.12,36.15,1,Buzz Drilldrin,543292.48
1831.05,464.09,88.55,430.02,31.23,1,Buzz Drilldrin,543988.61
1832.52,304.08,85.2,402.62,36.14,1,Buzz Drilldrin,544444.73
1833,319.97,108.76,237.79,17.32,1,Buzz Drilldrin,544924.68
1834.61,421.4,106.09,582.52,20.08,1,Buzz Drilldrin,545556.78
1835.14,422.38,94.24,493.46,30.58,1,Buzz Drilldrin,546190.35
1836.5,256.53,92.26,669.9,36.72,1,Buzz Drilldrin,546575.15
1837.09,282.31,102.24,521.4,22.89,1,Buzz Drilldrin,546998.61
1838.57,446.52,101.91,543.37,23.93,1,Buzz Drilldrin,547668.39
1839.16,381.48,88.66,595.07,36.66,1,Buzz Drilldrin,548240.61
1840.51,379.38,99.97,612.1,25.02,1,Buzz Drilldrin,548809.68
1841.17,471.03,101.34,589.01,23.81,1,Buzz Drilldrin,549516.23
1842.61,394.38,101.84,599.63,21.87,1,Buzz Drilldrin,550107.8
1843.09,431.07,107.46,531.05,22.82,1,Buzz Drilldrin,550754.41
1844.5,293.1,107.21,598.94,17.83,1,Buzz Drilldrin,551194.06
1845.07,136.29,106.06,547.95,22.37,1,Buzz Drilldrin,551398.5
1846.57,414.83,94.28,594.23,33.07,1,Buzz Drilldrin,552020.74
1847.05,355.45,76.52,719.76,47.87,1,Buzz Drilldrin,552553.92
1848.54,320,93.81,653.53,28.37,1,Buzz Drilldrin,553033.92
1849.09,293.82,98.6,640.06,25.4,1,Buzz Drilldrin,553474.65
1850.58,328.97,99.82,571.65,26.47,1,Buzz Drilldrin,553968.1
1851.08,456.17,95.79,532.43,28.44,1,Buzz Drilldrin,554652.35
1852.55,460.13,103.32,561.11,22.31,1,Buzz Drilldrin,555342.54
1853.08,388.01,92.01,635.95,33.08,1,Buzz Drilldrin,555924.56
1854.51,440.33,85.02,688.19,39.98,1,Buzz Drilldrin,556585.06
1855.06,346.06,87.11,691.75,37.1,1,Buzz Drilldrin,557104.15
1856.55,372.28,91.83,585.56,33.07,1,Buzz Drilldrin,557662.57
1857.02,466.12,99.57,666.87,25.57,1,Buzz Drilldrin,558361.75
1858.54,406.56,98.31,535.22,26.69,1,Buzz Drilldrin,558971.59
1859.01,391.13,99.97,615.27,25.66,1,Buzz Drilldrin,559558.28
1860.52,439.41,99.93,579.48,24.29,1,Buzz Drilldrin,560217.4
1861.11,465.09,98.74,546.06,27.05,1,Buzz Drilldrin,560915.04
1862.56,257.09,99.25,587.58,27.12,1,Buzz Drilldrin,561300.68
1863.07,414.15,89.27,571.36,35.2,1,Buzz Drilldrin,561921.91
1864.57,356.69,91.54,625.38,33.36,1,Buzz Drilldrin,562456.95
1865.05,446.75,87.29,721.93,38.87,1,Buzz Drilldrin,563127.07
1866.53,144.94,92.73,480.31,32.17,1,Buzz Drilldrin,563344.48
1867.07,323.14,93.45,638.93,30.95,1,Buzz Drilldrin,563829.19
1868.57,208.94,90.6,528.66,34.37,1,Buzz Drilldrin,564142.6
1869.03,428.24,85.78,633.88,39.79,1,Buzz Drilldrin,564784.96
1870.56,152.82,93.92,533.61,33.02,1,Buzz Drilldrin,565014.19
1871.04,307.78,79.8,546.76,43.8,1,Buzz Drilldrin,565475.86
1872.5,124.14,89.16,434.26,36.66,1,Buzz Drilldrin,565662.07
1873.05,316.97,95.93,644.31,30.63,1,Buzz Drilldrin,566137.52
1874.52,319.6,93.34,476.32,29.98,1,Buzz Drilldrin,566616.92
1875.02,412.29,94.46,585.31,32.48,1,Buzz Drilldrin,567235.36
1876.52,328.34,90.71,615.54,33.89,1,Buzz Drilldrin,567727.87
1877,382.51,99.14,535.33,26.97,1,Buzz Drilldrin,568301.64
1878.53,263.54,86.32,517.1,38.88,1,Buzz Drilldrin,568696.95
1879.02,179.95,95.43,505.92,30.72,1,Buzz Drilldrin,568966.88
1880.58,345.55,88.62,535.35,36.71,1,Buzz Drilldrin,569485.2
1881.06,291.71,86.1,590.95,38.76,1,Buzz Drilldrin,569922.76
1882.57,250.06,92.84,526.08,32.71,1,Buzz Drilldrin,570297.85
1883.04,282.75,92.94,564.35,31.97,1,Buzz Drilldrin,570721.97
1884.54,302.6,96.87,489.36,28.53,1,Buzz Drilldrin,571175.87
1885.06,250.03,100.29,544.34,25.55,1,Buzz Drilldrin,571550.92
1886.55,305.36,88.08,535.61,38.11,1,Buzz Drilldrin,572008.96
1887.05,122.98,95.9,464.45,28.07,1,Buzz Drilldrin,572193.43
1888.55,297.54,93.99,559.16,29.71,1,Buzz Drilldrin,572639.74
1889.05,283.48,97.52,537.94,27.57,1,Buzz Drilldrin,573064.96
1890.53,280.95,90.57,586.78,35.93,1,Buzz Drilldrin,573486.39
1891.02,265.05,89.7,563.34,36.28,1,Buzz Drilldrin,573883.96
1892.57,285.2,83.72,584.87,41.69,1,Buzz Drilldrin,574311.76
1893.04,286.3,84.44,570.79,40.23,1,Buzz Drilldrin,574741.21
1894.59,338.39,88.08,650.66,34.97,1,Buzz Drilldrin,575248.79
1895.04,303.98,96.8,642.32,28.27,1,Buzz Drilldrin,575704.76
1896.54,216.21,83.18,587.13,42.05,1,Buzz Drilldrin,576029.07
1897,206.44,89.67,520.26,36.37,1,Buzz Drilldrin,576338.73
